entry_i,entry_p,atr,tp,sl,hp_i,slope,intercept,resist_s,tl_err,max_dist,vol,adx,exit_i,exit_p,return
271946,2.323614,0.0005632155582590517,2.3253035287395964,2.3219242353900422,272006,-1.624612648496109e-05,2.3238393194976577,-0.02884530842006439,0.07708517845487127,0.17240945581590958,4.1910870840193875,20.836053860908677,272006.0,2.3228378,-0.0007760525
272017,2.321912,0.0006974243025805944,2.3240043231549343,2.3198197773394504,272077,-0.00011025977323161187,2.3232788686827703,-0.15809568554412434,0.16568988853382813,0.341273307921336,21.32149086136089,66.07948455592522,272077.0,2.3217726,-0.00013947487
272085,2.32167,0.0007244105316694954,2.323843286984413,2.319496823794396,272145,-2.6490550885284166e-05,2.3219720498421768,-0.03656842318986356,0.11585839342916988,0.3085302508273124,3.0717037473406124,32.63983479905285,272145.0,2.322471,0.000800848
272160,2.3221571,0.0006595840376364842,2.3241358966594183,2.3201783924335992,272220,-2.7811262235779155e-05,2.3225627655451015,-0.04216485034331099,0.10403854835009164,0.2637640653441971,0.9512068807362826,27.490921165837722,272220.0,2.3218753,-0.00028181076
272228,2.321857,0.0005452503580367796,2.32349272662953,2.3202212244813096,272288,-8.823987506420159e-06,2.3219731079041592,-0.016183368568874815,0.060497414533896496,0.11935942984055796,7.6285162350799,11.742560851747545,272288.0,2.3221717,0.00031471252
272295,2.3221536,0.00045681289036799674,2.3235240069389262,2.3207831295967183,272355,-4.9082361592391964e-06,2.3222132555337485,-0.01074452201925661,0.08711153760337878,0.33107647242477195,0.5750182682653845,17.396851534140488,272355.0,2.3220365,-0.00011706352
272360,2.322022,0.00038563322805331085,2.323178860896318,2.320865061527998,272420,-1.926366076882523e-05,2.3223092045537244,-0.049953321880660595,0.12179713024925418,0.36587291320600107,1.8385407939545866,25.982595736583402,272420.0,2.321725,-0.00029706955
272423,2.3216956,0.0003495467291325371,2.322744206364766,2.3206469259899705,272483,-2.821683170357571e-05,2.3221079706789034,-0.08072406162575411,0.1544000523835866,0.40362030812813676,0.475346828692014,37.54942918137094,272483.0,2.3218057,0.00011014938
272484,2.3218057,0.0003248935756931915,2.3227803962879925,2.3208310348338337,272544,4.5867936458429464e-06,2.3217315105421696,0.014117834235584941,0.07218287221711023,0.20634881813263967,0.3049885440332863,27.715945267486237,272544.0,2.3218315,2.5749207e-05
272551,2.3218386,0.000283686611787818,2.3226896771601924,2.320987557489466,272611,-1.5555482174358227e-06,2.321858065921386,-0.005483333202200205,0.06250181117970348,0.3660686449186673,0.2982997684892278,30.84275971050311,272611.0,2.3220181,0.00017952919
272612,2.3220878,0.00025149359740025154,2.322842245532191,2.3213332839477894,272672,1.0312834097619144e-06,2.322028254478205,0.0041006348488491695,0.051958387951469176,0.12194030118197355,12.005833765280157,16.649194158124015,272672.0,2.322201,0.000113248825
272687,2.322201,0.00019851671171675607,2.322796563700214,2.321605463429913,272747,-2.8865677969147766e-06,2.322221219539642,-0.014540679079116199,0.06493406893529781,0.20352661425611576,11.560973069004639,18.57713657084553,272747.0,2.3221827,-1.835823e-05
272748,2.32219,0.00017469676534592833,2.3227141366064625,2.321665956014387,272808,2.0079988961563787e-06,2.3221545433499267,0.011494196198654341,0.200498537043483,0.4024520232949093,204.84051113398405,33.64336582163034,272808.0,2.322117,-7.2956085e-05
272818,2.3221426,0.00018511824046855987,2.3226979557345895,2.3215872462917777,272878,-1.807340133180891e-06,2.3221606360129354,-0.00976316611807817,0.11108000470593477,0.2376439635711358,1.876256952971915,23.556599951035786,272878.0,2.3222265,8.392334e-05
272882,2.3222885,0.00018827282086813523,2.3228533316461983,2.321723694720989,272942,-4.483492148415372e-06,2.322344739621714,-0.023813804497865222,0.2579904457998645,0.6076318976544937,0.7417268350268743,32.47416927579055,272937.0,2.322885,0.0005965233
272938,2.322903,0.00022694193227459875,2.3235837436587623,2.3222220920651147,272998,1.1243437251168099e-05,2.3227176288619433,0.04954323398270703,0.47949842765791806,0.963706279007143,0.2598777179337672,27.86284839048686,272966.0,2.323693,0.0007901192
272967,2.3237898,0.0003097643192467044,2.3247191279339363,2.3228605420184563,273027,3.233029559327066e-05,2.3232404128947755,0.10437062497027609,0.40734792525437225,0.860951571708713,68.03857713023012,44.47470753697922,273027.0,2.3232718,-0.0005180836
273033,2.3232718,0.0005018090161149967,2.3247771784521536,2.3217663243554636,273093,-3.753049033021344e-05,2.323783135414123,-0.07479038663110188,0.23755908268423853,0.4334706644730132,1.3869906740909388,35.63325854951359,273093.0,2.3232934,2.169609e-05
273101,2.3232539,0.0004676507892263994,2.324656822378055,2.321850917642697,273161,-1.5065480079688506e-05,2.323443831637726,-0.03221523501459333,0.13923185959525938,0.4373031445396667,0.0070188263113605265,16.253451148128427,273161.0,2.3232286,-2.527237e-05
273162,2.3231995,0.0004660179162873228,2.3245975643232026,2.321801456825479,273222,-4.5043638097897765e-05,2.323859208574362,-0.0966564514445109,0.16832948453762323,0.48328225722278356,0.0831055014103251,40.44338189458232,273222.0,2.3234808,0.00028133392
273243,2.3225727,0.0005528238323465927,2.3242311796269224,2.3209142366328432,273303,-7.265370642573793e-05,2.3235317498467425,-0.13142289129855697,0.1555132813000774,0.5652530815352064,1.2964192952189968,41.748997318499704,273303.0,2.323693,0.0011203289
273313,2.3235817,0.0006456257251323685,2.3255185727320375,2.3216448183812437,273373,-1.2036820160357673e-05,2.3237532211338827,-0.018643650170367423,0.3089031656228418,0.5369168671300912,0.7735464996674959,23.723652438662302,273373.0,2.3243906,0.00080895424
273374,2.3244689,0.0008183624188598082,2.326923938346057,2.322013763832898,273434,7.997617624805232e-06,2.3242835998535156,0.009772708815182392,0.14058264413380434,0.32261272362998683,29.38215732186925,22.15714715349198,273434.0,2.323488,-0.000980854
273445,2.3234124,0.0007796567562859141,2.325751388634336,2.321073448096621,273505,-1.1708058492895113e-05,2.3235348292890254,-0.015016939696218779,0.07557685637425433,0.21235586689842026,1.7544720302569228,34.996261777970446,273505.0,2.3233657,-4.673004e-05
273514,2.323344,0.000684206915067309,2.325396612978478,2.3212913714880745,273574,-1.3392312186097031e-05,2.3235421657562254,-0.01957348265733263,0.1295341090336446,0.2642420158741089,0.0950662026569522,15.954886314006092,273574.0,2.323416,7.200241e-05
273587,2.3234231,0.0005937113700053344,2.325204281311554,2.3216420130915223,273647,-1.920159018640513e-06,2.3234492116889753,-0.0032341624493788293,0.05464592250572807,0.12495399786217845,0.04689540429690255,11.74413136129383,273647.0,2.3234916,6.842613e-05
273659,2.3234377,0.000521462835418836,2.32500207924112,2.3218733022286067,273719,-7.1939923194961325e-06,2.3235349342712897,-0.013795791053293297,0.08719887631245257,0.290269111433132,0.18723831909384078,13.540563953002408,273719.0,2.323308,-0.0001296997
273725,2.3233044,0.0005076396662319241,2.3248273337478413,2.3217814957504497,273785,-7.090606504046617e-06,2.3234013272091016,-0.01396779443316226,0.09338389837661258,0.31208052463724817,0.21349381323213873,15.941678153225887,273785.0,2.323488,0.0001835823
273787,2.3235025,0.0004247336206983118,2.324776741450474,2.322228339726284,273847,-1.0611633465752848e-06,2.3234943640351333,-0.002498420880434678,0.062990863555341,0.17886852963801303,19.789867041965664,29.12638176275572,273847.0,2.3234665,-3.6001205e-05
273849,2.3235168,0.00037208583250588354,2.3246331032006426,2.3224005882056074,273909,-3.699099076667275e-06,2.323557167331798,-0.009941520889830665,0.07871667594256845,0.15343345917936907,183.98568699315274,33.079422012948854,273909.0,2.3237433,0.00022649765
273918,2.3237252,0.00038007859588435347,2.3248654593289126,2.322584987753607,273978,-9.171891169487867e-06,2.3238213893172976,-0.024131564546924916,0.16062363196167706,0.4794663131964282,3.3304329207228895,33.95565649136659,273978.0,2.323754,2.8848648e-05
273979,2.3237755,0.00038660160315950973,2.3249353346709287,2.3226157250519717,274039,-1.3114485494326145e-05,2.3239376749862517,-0.033922480887683175,0.16090389951697293,0.358331260998604,25.817157095414235,22.52433825857226,274039.0,2.3233404,-0.0004351139
274045,2.3232718,0.00035839345683839717,2.3243469317743237,2.3221965710332935,274105,-1.89064903134186e-05,2.3235539192771286,-0.05275344723144236,0.09588420183873267,0.1939167678297514,36.09165350661331,32.58214226456305,274105.0,2.3232176,-5.4121017e-05
274117,2.3232539,0.0003291899627089241,2.3242414398985027,2.322266300122249,274177,-4.21212278297902e-06,2.3232302667547016,-0.012795416811366929,0.09429769324756478,0.4990145607898535,7.961392310912772,15.860056779114258,274177.0,2.3230298,-0.00022411346
274182,2.3230298,0.00032150536944124233,2.3239942726543443,2.3220652404376967,274242,-1.0982628193231507e-05,2.323189589235346,-0.03416001484615538,0.10451348342100454,0.22720717436071747,3.760214380205188,16.330172750586634,274242.0,2.3228776,-0.00015211105
274246,2.3229249,0.0003380353547305825,2.3239389584354075,2.321910746307024,274306,-5.969300351759871e-06,2.3230126345876965,-0.01765880482092609,0.103439716001794,0.2750957271850439,0.0,11.553477444716796,274306.0,2.323178,0.00025320053
274318,2.32316,0.0003150111164708698,2.3241049664396227,2.322214899740797,274378,-1.0742957491713804e-05,2.323264192616438,-0.03410342343492263,0.07478879526091663,0.17113948975824764,43.18476623588933,18.63501445865987,274378.0,2.323427,0.0002670288
274393,2.3232574,0.00029541057899394385,2.3241436780260445,2.3223712145520805,274453,-2.3600811606380722e-05,2.3235125410300776,-0.07989155867997726,0.11811980795192087,0.37128131949071697,5.689484117326486,33.825891014336406,274453.0,2.3227506,-0.0005068779
274461,2.3227034,0.0003604833884697442,2.3237848116766395,2.3216219113458214,274521,-1.1230366570544138e-05,2.3228291809558863,-0.031153631289966406,0.155469745495422,0.3284347190167009,0.8956770342681957,20.312851741838646,274521.0,2.3230696,0.00036621094
274522,2.3231454,0.0003160688845829006,2.3240935962106333,2.3221971829031363,274582,1.3873779395474342e-06,2.3230464889800926,0.00438947965845573,0.006573569769325045,0.05150253192174055,67.50310964597827,26.04517166093867,274582.0,2.3231237,-2.169609e-05
274595,2.3230262,0.0003092155319793915,2.323953826863272,2.322098533671396,274655,-2.0937388944883173e-05,2.323282739846946,-0.0677113106539506,0.15474669207573385,0.3789318153587055,0.25595807522626496,20.94690861971575,274655.0,2.3229682,-5.7935715e-05
274656,2.3230116,0.00033202453057021807,2.3240077103257195,2.322015563142298,274716,-2.1838185095967807e-07,2.322986364364624,-0.0006577280617929936,0.1773561576504055,0.4009273466111615,9.33807407651293,18.097865495617587,274716.0,2.3233764,0.00036478043
274723,2.323308,0.0004187808219595393,2.3245643334937105,2.3220516485619536,274783,-1.0697246178879212e-05,2.323455238940075,-0.025543782374811645,0.060573308121164605,0.2485647478755083,0.34008850782376016,12.82737696824187,274783.0,2.323308,0.0
274784,2.3233583,0.00041554653747741537,2.324604936960455,2.32211165773559,274844,8.280940023206955e-06,2.323193915948933,0.019927828236703856,0.08288572879291735,0.22613059460757157,0.11458317110824509,13.653007940461727,274844.0,2.323398,3.9815903e-05
274849,2.3234377,0.0003972458152590449,2.3246294281806406,2.322245953289086,274909,-3.1240351612718714e-06,2.323482611802266,-0.007864236805703494,0.11800951151998315,0.4125705849601738,0.08468010901615484,17.889232703096614,274909.0,2.32347,3.2424927e-05
274910,2.3235347,0.0004046567002839954,2.3247486971974096,2.3223207569957056,274970,-1.5085796746631497e-05,2.323671340942383,-0.03728048179121713,0.1404695584220903,0.4426879188171689,4.767685709746321,33.89448675120871,274970.0,2.323261,-0.00027370453
274972,2.3232682,0.0005643496502460082,2.32496122407586,2.321575126174384,275032,-3.7455250392446496e-05,2.3237719535827637,-0.06636887322623343,0.2314448206918948,0.7252491424746074,11.307811193352135,24.81992733126892,275032.0,2.3224525,-0.00081562996
275033,2.3225107,0.0006775410773083706,2.3245433425312414,2.3204780960673914,275093,-7.697611829236408e-06,2.322560311731625,-0.011361099846250325,0.11211252833761827,0.40175642935976147,5.779118338896425,28.039237937975635,275093.0,2.3229465,0.00043582916
275094,2.32299,0.0005833615556575319,2.324740025310283,2.321239855976338,275154,1.6833071482734496e-05,2.3227358283633186,0.02885529791856307,0.0400783961486563,0.10095452375524493,34.01173270925585,28.294024927015336,275154.0,2.3232105,0.00022053719
275155,2.3232393,0.0005720188756286723,2.3249553831039367,2.321523269850165,275215,-1.47509461862929e-05,2.3234169910755877,-0.025787516487250535,0.04210658336055161,0.2419451131467144,0.049979383091656636,18.32285359902808,275215.0,2.323113,-0.00012636185
275221,2.323113,0.0005078953961043317,2.32463665081844,2.321589278441814,275281,-9.098119022258402e-06,2.323230696054706,-0.0179133717140241,0.068041266941504,0.1711714961889149,0.18301205269682755,14.532098423786557,275281.0,2.3231528,3.9815903e-05
275284,2.3231454,0.00043005752132746315,2.324435562120867,2.3218552169929025,275344,-1.191750082117982e-05,2.323316332249967,-0.027711411218652664,0.03926151455240681,0.16300591211025173,0.8169555806890176,21.922427134907775,275344.0,2.322885,-0.0002603531
275345,2.3229067,0.00045509364241219733,2.3242720134864405,2.3215414516319677,275405,-2.3448183112453785e-05,2.3232033252716064,-0.05152386438133492,0.1417425548493631,0.3106175679653135,1.3936741448709464,31.528060300216087,275405.0,2.3229175,1.0728836e-05
275407,2.3229284,0.00040261928488052466,2.324136286504544,2.321720570795261,275467,3.697193699829977e-06,2.3228704929351807,0.009182852979650743,0.0633325007762426,0.11875950052993896,16.801242163030093,22.91624013083527,275467.0,2.3227289,-0.00019955635
275468,2.3227289,0.0003611578021772533,2.323812345705726,2.3216453988926626,275528,7.674539304607867e-06,2.3226122404692404,0.021249822815239267,0.012676723605018135,0.05161675542046202,3.186175866572557,18.389151924263707,275528.0,2.3228304,0.000101566315
275530,2.3228233,0.00031784954874964467,2.3237768347027674,2.3218697374102697,275590,-5.779887706859893e-06,2.3229013575641564,-0.018184350833898594,0.09798095681653005,0.2511233187212953,0.17428533485680545,20.540021941027632,275590.0,2.3229718,0.00014853477
275593,2.3229935,0.00029588934951677975,2.3238811849705474,2.3221058488734467,275653,-8.969629781776654e-06,2.323093819369557,-0.030314135322630092,0.022305962262384915,0.10917000052033,0.1277160944063904,24.267107724214686,275653.0,2.3228595,-0.00013399124
275654,2.3228705,0.0002646942116823409,2.323664575570228,2.3220764103001335,275714,-1.2361577505020255e-05,2.3230226039886475,-0.04670135182198606,0.07637833289244902,0.2758974665807346,1.576935635615038,33.3975304242999,275714.0,2.3227942,-7.6293945e-05
275717,2.3228343,0.0002606869057898955,2.323616314028527,2.3220521925937874,275777,-1.0612452322054836e-05,2.3229834152134576,-0.04070957185171433,0.15960677752224448,0.3173803371579944,0.6390112186881004,27.202877717821323,275777.0,2.322776,-5.8174133e-05
275786,2.3226671,0.00024929143160972995,2.323414996182036,2.321919247592378,275846,-1.1836380961561533e-05,2.322837099108705,-0.04748009542538788,0.11516642470139629,0.521168735604054,15.764490813467283,24.432162657642746,275846.0,2.3222082,-0.00045895576
275854,2.3221717,0.0003268571022078612,2.3231522593864575,2.3211911167732104,275914,-2.5298577220957034e-05,2.3225242279867633,-0.07739950287165148,0.41520724382490604,0.7772412598899116,0.059075524714380656,50.72727219212916,275914.0,2.3217287,-0.00044298172
275918,2.321758,0.0004192689712549153,2.3230158387588573,2.3205002249313282,275978,-1.473965237718742e-05,2.321978553652178,-0.03515560031325504,0.17141709749984543,0.34192558080708935,0.6441688338746191,18.86439634764302,275978.0,2.3216772,-8.08239e-05
275986,2.3217912,0.0004633432042918381,2.3231812016404634,2.3204011424147124,276046,-7.74555706552324e-06,2.321847665043814,-0.016716673502013158,0.1265504022155022,0.34293552000653116,13.008585651529238,16.793310683047796,276046.0,2.3212907,-0.0005004406
276061,2.3214602,0.0004853633292189426,2.322916337027452,2.320004157052138,276121,-4.72581324951104e-06,2.321529737589895,-0.00973665080366892,0.12505428330465887,0.4924273125985762,0.151187644294871,25.23594860666549,276121.0,2.3205314,-0.0009288788
276122,2.32068,0.0006125791295447742,2.3225176404190297,2.3188421656417613,276182,-1.547157163415506e-05,2.32077021239986,-0.025256445882595516,0.12875053299148467,0.35993050206871546,9.572589513753027,27.133979509947267,276182.0,2.3211172,0.00043725967
276187,2.3212833,0.000572219352853091,2.322999998512661,2.3195666823955423,276247,1.2494540732015786e-06,2.32118222053699,0.0021835229217113837,0.030675510800014006,0.1355290988800565,2.9962883025700666,20.7775066575471,276247.0,2.321191,-9.226799e-05
276248,2.3211837,0.0005381733022322233,2.322798201394734,2.3195691615813403,276308,-1.5825149545208043e-05,2.3214125633239746,-0.02940530397841892,0.09688945057909876,0.1939283023230781,0.3306023179382514,18.43765657271714,276308.0,2.3214161,0.00023245811
276311,2.3215303,0.0004758399537045244,2.3229578619631646,2.320102822240937,276371,1.1836462367161946e-05,2.3212641130157823,0.024874881302026745,0.11263939259275925,0.25299767353353964,71.94357749514238,27.772275972035406,276371.0,2.321545,1.4543533e-05
276383,2.3214529,0.0004286323473711187,2.322738753105956,2.3201669590217295,276443,-1.0917084063186551e-05,2.321596045288732,-0.025469575803466635,0.06121441407877549,0.11227061372397018,0.2122001467790051,14.869492979632053,276443.0,2.3212132,-0.00023961067
276444,2.3212833,0.0003840565274366966,2.322435510036412,2.3201311708717913,276504,-1.1511839501281539e-06,2.3212439604796042,-0.0029974336273138895,0.12885300472002248,0.2514384022414574,4.0770353552560765,21.19536562829338,276504.0,2.321191,-9.226799e-05
276514,2.3210247,0.0003660875422559344,2.322122918922544,2.3199263936690087,276574,-2.0284718887771337e-05,2.3213237480319546,-0.055409476003393056,0.20144790575361926,0.4140975025980541,38.89657618268122,29.67593868522139,276574.0,2.3211505,0.00012588501
276575,2.3211837,0.0003257057189646287,2.322160798644931,2.3202065643311434,276635,-1.3999768985585611e-05,2.321388826030281,-0.042982877396469575,0.08203609507577338,0.1677193293831685,0.07111396103344601,37.764913748103865,276635.0,2.3211207,-6.2942505e-05
276636,2.3211653,0.0002833501539241748,2.3220153737192186,2.320315272795674,276696,-5.442695654553788e-06,2.3212242126464844,-0.01920837373538278,0.06939119169751058,0.19004344227858516,0.08670621591025315,26.13431188946817,276696.0,2.32118,1.4781952e-05
276698,2.321154,0.0002528586219995304,2.321912693450227,2.32039554171823,276758,-8.077888716128328e-06,2.321275120850519,-0.031946265673089565,0.037737685782503236,0.09040562049923209,0.7862218458158178,19.99008002581325,276758.0,2.3213313,0.000177145
276773,2.321427,0.00031957698560700727,2.322385837814121,2.3204683759004787,276833,-1.1940863619598892e-06,2.321384934677329,-0.0037364591811635977,0.10404223610973168,0.265610473789956,35.56849777112866,19.322720971111004,276833.0,2.3213866,-4.053116e-05
276840,2.3213975,0.0003197982164584682,2.3223569376028665,2.320438148304116,276900,-2.9947254164205927e-06,2.3214380741119385,-0.009364421883226837,0.09314714328208343,0.21345786144682877,0.48760163274039003,12.326926441749466,276900.0,2.3211653,-0.0002322197
276901,2.321158,0.00029733764918395226,2.322049945229046,2.3202659193339423,276961,-5.8435149205850795e-06,2.3212401957302147,-0.01965279182310984,0.07970727863098742,0.21492474399088235,0.05395623575291706,30.39823793644391,276961.0,2.321346,0.00018811226
276963,2.3214126,0.00029211631855157805,2.3222889122796295,2.3205362143683197,277023,1.4921877441549214e-06,2.3213696396932373,0.0051081971440477755,0.05096431423997005,0.20728055485905095,455.71364246102615,14.242721171492073,277023.0,2.3213866,-2.5987625e-05
277027,2.3213975,0.000242750162398848,2.3221257934406876,2.320669292466295,277087,-8.06557669430751e-06,2.3215124551972264,-0.0332258343912267,0.055364655610282434,0.15307159578830123,0.0,15.581709611149389,277087.0,2.321534,0.00013637543
277096,2.3214676,0.00022634257583466674,2.3221466657432512,2.320788610288243,277156,-1.1279255128330666e-05,2.3216015939115073,-0.04983267105950789,0.17460169235330233,0.5107199330181758,2.0644202163875116,31.00788044503624,277156.0,2.3213313,-0.00013637543
277170,2.321239,0.00021790730593440703,2.321892716516192,2.3205852726805856,277230,-1.558279733245539e-05,2.321424759372496,-0.0715111283930334,0.13826976309162467,0.37371493130768263,191.72816598273343,31.174442457569146,277230.0,2.3216295,0.00039052963
277231,2.321633,0.00025297190766060456,2.3223920162326253,2.320874184786662,277291,-2.9649402438728884e-06,2.321671033394371,-0.011720432799402967,0.11125961739940639,0.30552945446953084,1.0285151349640362,19.465328951258677,277291.0,2.3213902,-0.00024294853
277292,2.321431,0.00023353537397991094,2.3221315276765053,2.3207303154326255,277352,-7.304136781263968e-06,2.3214824199676514,-0.03127636150698215,0.10306045705032235,0.20594658497209814,0.15164547749631607,30.752235974220277,277352.0,2.3213313,-9.9658966e-05
277353,2.3213422,0.00020645155341467467,2.321961584503384,2.3207228751828954,277413,-9.997752008179963e-06,2.3214712311166155,-0.0484266252436409,0.18770229409271325,0.6368585122105747,0.41385151664478487,42.35220975463226,277413.0,2.3214493,0.00010704994
277433,2.3214455,0.00018575119730478764,2.322002718679805,2.3208882114959763,277493,-2.9950892883360205e-06,2.3214772044730103,-0.01612419909962445,0.03780670717278333,0.3287455006224461,10.90118491418507,19.46847570959183,277493.0,2.3212502,-0.00019526482
277494,2.321287,0.0001912495485307865,2.3218606653783804,2.3207131680871957,277554,-9.25485667087709e-06,2.321425459006255,-0.04839152166357812,0.18454115550465588,0.6857600371982469,3.5546026028143234,26.07007798725527,277554.0,2.3212094,-7.748604e-05
277556,2.3212833,0.0002099454377670941,2.321913176767403,2.3206535041408003,277616,-4.520619820237015e-06,2.3213243017837937,-0.021532355588750766,0.24833579767949598,0.6300921805094652,12.197104027805903,16.90195600217008,277616.0,2.321442,0.00015854836
277617,2.3215191,0.00026392505355455384,2.3223109115894967,2.3207273612681694,277677,-4.691345969437394e-06,2.3215075676527763,-0.017775296078390995,0.22969829018118712,0.5360382600942146,153.98898711093742,18.44607909055468,277677.0,2.321394,-0.00012516975
277681,2.3214493,0.0002856731090483974,2.3223062991123014,2.320592260458011,277741,-9.272779737209974e-06,2.3215473294258118,-0.032459407075795234,0.12908252731168193,0.2199728413394205,1.0518392941260484,14.2794211872127,277741.0,2.3212612,-0.00018811226
277742,2.3213277,0.00028738064883875947,2.322189828256331,2.320465544363298,277802,2.358030093845437e-06,2.3212691922735385,0.008205250086857643,0.12462949113830742,0.2150552712277704,1.3290989845629484,17.80188626239921,277802.0,2.3212168,-0.00011086464
277813,2.321095,0.0003074219559602994,2.322017255644492,2.3201727239087306,277873,-1.4441560056494778e-05,2.3213108620068232,-0.046976345626919914,0.1955614286774689,0.4360740671990937,1.6827751635617607,15.129734307701794,277873.0,2.3212981,0.00020313263
277878,2.3213644,0.0003214133521748274,2.3223286428275207,2.3204001627144715,277938,-7.28717159824256e-06,2.3214230115568437,-0.022672274032594718,0.13505678885847092,0.3655671865859497,1.0894121425497758,32.648019696084496,277938.0,2.3211505,-0.00021386147
277949,2.3210654,0.0002931135711925185,2.3219447665863804,2.320186085159225,278009,-7.960170667751912e-06,2.321182381988213,-0.02715729140539737,0.0820757526515089,0.3233667658857167,1.1364449895342386,13.636176701547166,278009.0,2.3210506,-1.4781952e-05
278011,2.3210542,0.000282122439000116,2.3219005875165855,2.3202078528825845,278071,-3.296612055991277e-06,2.321083504436763,-0.011685040253001364,0.13631683955628107,0.4054965295300811,0.15378531646059454,13.68290134175123,278071.0,2.3211467,9.250641e-05
278072,2.32118,0.0002535720660535431,2.321940821407511,2.32041938901119,278132,-8.834741405728091e-07,2.321165042456743,-0.003484114612160232,0.059313458228577066,0.2029246823703356,0.7934525217008386,13.673342279493644,278132.0,2.3212168,3.671646e-05
278133,2.3212206,0.00022567123255837389,2.321897650065473,2.320543622670123,278193,-8.707001574174526e-07,2.321224989868585,-0.003858268276140294,0.11673755668644582,0.3954004856336978,0.48374544358843247,12.073030062061525,278193.0,2.3212316,1.0967255e-05
278200,2.321228,0.00021211644703255985,2.3218643766848475,2.3205916780026525,278260,-9.091747501704013e-06,2.3213452819150637,-0.042862058217995845,0.11030147765993312,0.25717234930700683,6.891717606525519,16.342314087755803,278260.0,2.3212502,2.2172928e-05
278261,2.3212576,0.0002013066753262831,2.3218615112735375,2.3206536712215797,278321,2.19792188461186e-06,2.32120943069458,0.010918276212397882,0.0577151235728077,0.17554362925290487,4.883922363230696,10.044059008386878,278321.0,2.3211172,-0.00014042854
278325,2.3211098,0.0001731386035938221,2.321629187539297,2.320590355917734,278385,-4.2560911167318705e-06,2.321167565670009,-0.024581988235948413,0.12610826996586974,0.3971453777771882,2.0787213848297217,31.317912680862992,278385.0,2.321095,-1.4781952e-05
278386,2.321095,0.00015666959477723963,2.3215649985609432,2.3206249809922794,278446,-2.197957833200535e-06,2.321125761186276,-0.01402925587651961,0.046362400958067325,0.1644974004480285,7.839282599252294,15.322227842980356,278446.0,2.3210802,-1.4781952e-05
278448,2.3210802,0.00013751884736679362,2.3214927643668073,2.3206676512826068,278508,-2.7368477002354544e-06,2.321119641269751,-0.01990161896089536,0.03671141316558591,0.09950809480326425,0.0,18.12307917609312,278508.0,2.3211172,3.695488e-05
278518,2.3210728,0.0001072435406528202,2.3213945474707134,2.3207510862267964,278578,-4.7578825327253935e-06,2.3211409521171316,-0.044365213081952404,0.08156293647762167,0.22182606541126648,0.11343331554667561,36.57868883884204,278578.0,2.3211985,0.00012564659
278579,2.3211985,9.280219632511922e-05,2.3214768700289166,2.3209200568509663,278639,5.9444854221642e-07,2.3211874961853027,0.0064055438961148565,0.03490493491817932,0.2773600208741182,0.29604861738855337,18.888854447857785,278639.0,2.3211985,0.0
278640,2.3212464,9.162614796488562e-05,2.3215212640182354,2.320971507130446,278700,8.903222693769229e-08,2.3211874961853027,0.0009716901661282606,0.36536847321678007,1.380700140341785,972.4439372942308,28.780637608608124,278700.0,2.3211727,-7.367134e-05
278706,2.3212059,9.126743419637272e-05,2.3214796567184828,2.3209320521133043,278766,8.855547223660403e-07,2.321181297302246,0.009702855461682687,0.3080781004696299,0.4631247549262431,5.817927108351415,17.046569992003025,278766.0,2.3212059,0.0
278773,2.3211985,7.723381245167866e-05,2.3214301648772966,2.3209667620025862,278833,-2.492721416235993e-06,2.3212341835321495,-0.03227500154541205,0.12872971412683876,0.46249292989957785,3.2010533128570895,25.190931128861884,278833.0,2.3211763,-2.2172928e-05
278847,2.321154,6.470069137962284e-05,2.3213482196583675,2.3209600155100896,278907,-1.603720863484674e-06,2.3211723657692653,-0.024786765477899635,0.10705869463026287,0.26833971779423244,0.41237562168288894,55.94288557980592,278907.0,2.3212168,6.2704086e-05
278909,2.3212168,6.60673972874455e-05,2.3214150238623947,2.3210186194786697,278969,9.947151818825595e-07,2.321194887161255,0.015056067330074481,0.11044467594446628,0.42594714038949105,3.0408989464201652,24.435292645649984,278969.0,2.3211837,-3.3140182e-05
278989,2.3211653,7.713696001852299e-05,2.321396734137502,2.3209339123773907,279049,-5.074756721266001e-06,2.321233544418731,-0.06578891260489646,0.08657911808010911,0.3126092102281022,0.0,17.495421406573065,279049.0,2.321169,3.5762787e-06
279051,2.321191,8.627799334281671e-05,2.3214499064440175,2.320932238483961,279111,-3.7677785230044705e-06,2.321232084284461,-0.04367021504584131,0.14662544674483452,0.3896804181100144,1.3940949683808332,17.88655128292409,279111.0,2.3211505,-4.053116e-05
279112,2.321195,9.793594484029295e-05,2.3214886949957756,2.320901079326734,279172,3.5539900850358986e-06,2.3211259463707288,0.03628892426403294,0.14700808460426087,0.3350415372358351,43.87215475698304,21.883037504097203,279172.0,2.3212132,1.835823e-05
279174,2.3212242,9.012819937729239e-05,2.3214945972446164,2.3209538280483524,279234,3.757342731144535e-06,2.321164399936341,0.04168886937833565,0.03891287130231302,0.24464283652169808,6.468360906022826,27.76022199565474,279234.0,2.3212798,5.555153e-05
279240,2.3212833,9.726258063462825e-05,2.3215751281960055,2.3209915527121976,279300,-2.384459792830667e-07,2.3212840557920393,-0.0024515695319539273,0.06324209886147975,0.23042133664991443,5.524099964386971,14.33291994454141,279300.0,2.3213496,6.6280365e-05
